"ppt" "error" "setsize"
"852" 2 0.418879020478639 2
"853" 2 0.0349065850398867 2
"854" 2 -0.453785605518526 1
"855" 2 0.209439510239319 6
"856" 2 -0.698131700797732 3
"857" 2 1.15191730631626 2
"858" 2 -0.104719755119659 2
"859" 2 -0.209439510239319 1
"860" 2 -0.314159265358979 3
"861" 2 -0.314159265358979 1
"862" 2 -0.698131700797732 2
"863" 2 1.08210413623648 3
"864" 2 4.80740671595891e-17 1
"865" 2 -0.279252680319093 2
"866" 2 -0.558505360638185 2
"867" 2 -0.977384381116824 3
"868" 2 0.418879020478639 2
"869" 2 0.0349065850398866 1
"870" 2 0.279252680319093 6
"871" 2 -0.0349065850398862 6
"872" 2 2.54818070791172 6
"873" 2 -0.174532925199433 1
"874" 2 0.0349065850398862 2
"875" 2 0.10471975511966 6
"876" 2 2.40855436775218 6
"877" 2 1.08210413623648 3
"878" 2 0.209439510239319 6
"879" 2 -0.663225115757845 6
"880" 2 -0.383972435438753 1
"881" 2 0.767944870877505 6
"882" 2 0.558505360638185 2
"883" 2 0.139626340159546 2
"884" 2 -0.139626340159547 6
"885" 2 -0.488692190558412 6
"886" 2 0.20943951023932 1
"887" 2 0 3
"888" 2 0.244346095279206 1
"889" 2 -4.9013437356467e-17 2
"890" 2 2.58308729295161 3
"891" 2 -0.0349065850398871 6
"892" 2 0.383972435438753 1
"893" 2 1.64060949687467 3
"894" 2 -0.104719755119659 6
"895" 2 0.41887902047864 6
"896" 2 0.0698131700797733 2
"897" 2 0.0349065850398866 1
"898" 2 -0.244346095279206 1
"899" 2 -2.26892802759263 6
"900" 2 0.104719755119659 1
"901" 2 0.139626340159546 2
"902" 2 0.209439510239319 1
"903" 2 0.0349065850398861 3
"904" 2 0.628318530717959 2
"905" 2 -0.349065850398866 3
"906" 2 0.523598775598299 1
"907" 2 -0.104719755119659 1
"908" 2 -0.104719755119659 1
"909" 2 -3.10668606854991 2
"910" 2 0 3
"911" 2 -0.523598775598299 6
"912" 2 -0.209439510239319 3
"913" 2 -1.22173047639603 2
"914" 2 0.593411945678072 3
"915" 2 -0.418879020478638 6
"916" 2 0.244346095279206 2
"917" 2 0.139626340159546 2
"918" 2 -0.279252680319093 2
"919" 2 0.349065850398866 1
"920" 2 1.43116998663535 6
"921" 2 -0.139626340159547 1
"922" 2 0.0349065850398866 1
"923" 2 0.418879020478639 1
"924" 2 0.0698131700797733 2
"925" 2 -0.558505360638185 2
"926" 2 -0.383972435438753 2
"927" 2 -1.22173047639603 6
"928" 2 -2.61799387799149 6
"929" 2 -0.279252680319093 1
"930" 2 -1.0471975511966 6
"931" 2 -0.174532925199434 1
"932" 2 2.89724655831059 3
"933" 2 -0.174532925199433 1
"934" 2 -0.139626340159547 2
"935" 2 -0.0698131700797724 3
"936" 2 -2.54818070791172 6
"937" 2 0.802851455917392 2
"938" 2 0.174532925199433 1
"939" 2 0.139626340159546 1
"940" 2 -3.03687289847013 6
"941" 2 0.20943951023932 1
"942" 2 -0.733038285837619 6
"943" 2 0.20943951023932 3
"944" 2 -0.139626340159546 2
"945" 2 0.139626340159547 2
"946" 2 -0.453785605518527 2
"947" 2 0.139626340159547 2
"948" 2 0.488692190558412 1
"949" 2 2.44346095279206 6
"950" 2 -0.244346095279206 3
"951" 2 0.209439510239319 6
"952" 2 2.19911485751286 6
"953" 2 0.104719755119659 3
"954" 2 0.0698131700797742 3
"955" 2 -0.767944870877505 3
"956" 2 -0.41887902047864 2
"957" 2 1.0471975511966 6
"958" 2 -0.10471975511966 1
"959" 2 -0.314159265358979 1
"960" 2 3.07177948351002 6
"961" 2 -0.0698131700797733 1
"962" 2 -0.10471975511966 2
"963" 2 1.18682389135614 3
"964" 2 -1.32645023151569 3
"965" 2 0.139626340159546 2
"966" 2 2.19911485751286 2
"967" 2 -0.488692190558412 6
"968" 2 0.279252680319092 1
"969" 2 -3.07177948351002 6
"970" 2 0.139626340159547 2
"971" 2 0.0698131700797733 3
"972" 2 -1.67551608191456 2
"973" 2 -0.209439510239319 1
"974" 2 0.767944870877505 2
"975" 2 1.25663706143592 6
"976" 2 -0.418879020478639 2
"977" 2 1.22173047639603 3
"978" 2 -0.10471975511966 2
"979" 2 -0.767944870877505 6
"980" 2 0.977384381116825 2
"981" 2 -3.00196631343025 6
"982" 2 -0.139626340159547 1
"983" 2 -0.0698131700797724 1
"984" 2 2.16420827247297 6
"985" 2 1.22173047639603 3
"986" 2 -1.18682389135614 6
"987" 2 0.139626340159546 6
"988" 2 -0.139626340159547 2
"989" 2 -0.209439510239319 6
"990" 2 -0.10471975511966 3
"991" 2 -0.453785605518525 6
"992" 2 0.0349065850398867 3
"993" 2 -1.01229096615671 2
"994" 2 -0.20943951023932 1
"995" 2 -0.733038285837619 6
"996" 2 0.488692190558412 1
"997" 2 -0.139626340159546 6
"998" 2 -2.05948851735331 3
"999" 2 -1.71042266695444 3
"1000" 2 2.8623399732707 6
"1001" 3 0.314159265358979 2
"1002" 3 -0.0349065850398866 2
"1003" 3 -0.104719755119659 1
"1004" 3 -0.418879020478639 2
"1005" 3 1.67551608191456 3
"1006" 3 -0.453785605518525 6
"1007" 3 -0.349065850398866 1
"1008" 3 -0.20943951023932 1
"1009" 3 0.0698131700797728 3
"1010" 3 0.314159265358979 3
"1011" 3 0.628318530717959 2
"1012" 3 -2.19911485751286 6
"1013" 3 -0.279252680319093 1
"1014" 3 -0.314159265358979 3
"1015" 3 0.20943951023932 1
"1016" 3 0 2
"1017" 3 0.733038285837618 2
"1018" 3 0.977384381116824 3
"1019" 3 -0.418879020478639 1
"1020" 3 0.139626340159547 6
"1021" 3 0.279252680319093 2
"1022" 3 0.244346095279206 1
"1023" 3 -0.0698131700797733 2
"1024" 3 -0.244346095279206 1
"1025" 3 0.0698131700797724 1
"1026" 3 -0.174532925199433 2
"1027" 3 0.349065850398866 6
"1028" 3 -2.89724655831059 6
"1029" 3 0.698131700797732 6
"1030" 3 -0.558505360638186 6
"1031" 3 0.314159265358979 6
"1032" 3 0.279252680319093 6
"1033" 3 0.0349065850398862 6
"1034" 3 -0.174532925199433 2
"1035" 3 0.558505360638186 2
"1036" 3 -0.942477796076939 3
"1037" 3 -0.139626340159546 6
"1038" 3 0.209439510239319 1
"1039" 3 -0.10471975511966 3
"1040" 3 0.20943951023932 2
"1041" 3 -0.174532925199433 6
"1042" 3 0.139626340159546 3
"1043" 3 0 3
"1044" 3 2.26892802759263 6
"1045" 3 0.139626340159547 1
"1046" 3 0.0349065850398861 3
"1047" 3 -0.174532925199433 3
"1048" 3 -0.034906585039887 1
"1049" 3 0.0698131700797733 3
"1050" 3 -1.46607657167524 6
"1051" 3 -0.628318530717958 6
"1052" 3 -0.0698131700797728 1
"1053" 3 -1.36135681655558 6
"1054" 3 -0.0349065850398864 6
"1055" 3 0.034906585039887 3
"1056" 3 -0.279252680319093 1
"1057" 3 -0.907571211037052 6
"1058" 3 0.209439510239319 6
"1059" 3 -0.0698131700797732 3
"1060" 3 -0.0698131700797724 3
"1061" 3 0.279252680319092 6
"1062" 3 0.698131700797732 2
"1063" 3 0.0698131700797732 3
"1064" 3 0.104719755119659 1
"1065" 3 0.0349065850398867 2
"1066" 3 -0.0349065850398864 3
"1067" 3 -0.244346095279206 2
"1068" 3 0.244346095279206 6
"1069" 3 -0.174532925199433 2
"1070" 3 0.279252680319093 1
"1071" 3 0.174532925199434 1
"1072" 3 1.22173047639603 6
"1073" 3 -1.18682389135614 3
"1074" 3 0.593411945678072 2
"1075" 3 0.0349065850398872 6
"1076" 3 -0.0698131700797733 2
"1077" 3 2.68780704807127 3
"1078" 3 0.418879020478639 3
"1079" 3 0.0349065850398863 2
"1080" 3 0.628318530717959 2
"1081" 3 -1.91986217719376 6
"1082" 3 0.279252680319093 3
"1083" 3 0.104719755119659 3
"1084" 3 0.174532925199433 1
"1085" 3 -0.139626340159547 1
"1086" 3 -0.174532925199433 3
"1087" 3 -0.244346095279206 3
"1088" 3 0.10471975511966 2
"1089" 3 0.0698131700797733 3
"1090" 3 -0.628318530717959 3
"1091" 3 0.244346095279206 1
"1092" 3 -0.663225115757845 2
"1093" 3 2.40855436775218 3
"1094" 3 -2.40855436775218 6
"1095" 3 0.453785605518526 2
"1096" 3 -0.244346095279206 1
"1097" 3 0.20943951023932 1
"1098" 3 1.22173047639603 3
"1099" 3 -2.3387411976724 2
"1100" 3 0.244346095279206 2
"1101" 3 0.104719755119659 1
"1102" 3 -0.0349065850398861 1
"1103" 3 0 1
"1104" 3 0.418879020478639 2
"1105" 3 -0.523598775598299 1
"1106" 3 -0.279252680319093 6
"1107" 3 0.279252680319093 6
"1108" 3 1.74532925199433 6
"1109" 3 0.314159265358978 3
"1110" 3 0.453785605518525 6
"1111" 3 0.139626340159546 2
"1112" 3 0.523598775598299 6
"1113" 3 0.0698131700797733 1
"1114" 3 0.383972435438753 6
"1115" 3 0.593411945678072 2
"1116" 3 -0.279252680319093 1
"1117" 3 2.58308729295161 6
"1118" 3 0.279252680319093 2
"1119" 3 -0.174532925199433 2
"1120" 3 0.10471975511966 1
"1121" 3 -0.663225115757845 2
"1122" 3 0.0349065850398862 2
"1123" 3 -0.488692190558413 2
"1124" 3 -0.0698131700797724 3
"1125" 3 3.07177948351002 6
"1126" 3 0.209439510239319 1
"1127" 3 0.244346095279206 1
"1128" 3 0.0349065850398866 2
"1129" 3 0.244346095279206 6
"1130" 3 0.0349065850398866 2
"1131" 3 0.488692190558412 2
"1132" 3 0.0349065850398871 6
"1133" 3 0.314159265358979 2
"1134" 3 -1.08210413623648 6
"1135" 3 1.8151424220741 6
"1136" 3 -0.10471975511966 2
"1137" 3 0.174532925199433 2
"1138" 3 0.488692190558412 1
"1139" 3 1.0471975511966 2
"1140" 3 0.0349065850398867 1
"1141" 3 2.23402144255274 6
"1142" 3 0.209439510239319 2
"1143" 3 -0.20943951023932 1
"1144" 3 -0.349065850398866 6
"1145" 3 0.767944870877504 2
"1146" 3 2.19911485751286 6
"1147" 3 0.349065850398866 6
"1148" 3 0.349065850398866 2
"1149" 3 0.174532925199433 1
"1150" 3 0.41887902047864 3
"1151" 3 0.349065850398866 3
"1152" 3 -1.25663706143592 6
"1153" 3 -2.89724655831059 6
"1154" 3 0.104719755119659 3
"1155" 3 0.418879020478639 1
"1156" 3 0.907571211037051 6
"1157" 3 0.558505360638185 3
"1158" 3 -0.0698131700797728 1
"1159" 3 -2.93215314335047 6
"1160" 3 0.349065850398866 1
"1161" 3 -1.39626340159546 6
"1162" 3 0 3
"1163" 3 -2.58308729295161 6
"1164" 3 -0.767944870877505 2
"1165" 3 0.558505360638186 3
"1166" 3 -0.10471975511966 2
"1167" 3 1.0471975511966 3
"1168" 3 0.279252680319093 3
"1169" 3 -1.0471975511966 6
"1170" 3 -0.20943951023932 1
"1171" 3 0.314159265358978 3
"1172" 3 -0.349065850398866 1
"1173" 3 -2.75762021815104 2
"1174" 3 -0.174532925199433 1
"1175" 3 0.733038285837619 3
"1176" 3 0 3
"1177" 3 -0.244346095279207 2
"1178" 3 0.349065850398866 3
"1179" 3 -0.174532925199433 2
"1180" 3 -0.104719755119659 3
"1181" 3 0.733038285837618 3
"1182" 3 -0.41887902047864 3
"1183" 3 0.383972435438753 1
"1184" 3 0.523598775598299 3
"1185" 3 0.0698131700797733 2
"1186" 3 0.139626340159547 2
"1187" 3 0.244346095279206 1
"1188" 3 -0.20943951023932 2
"1189" 3 0.453785605518526 2
"1190" 3 0.0349065850398871 2
"1191" 3 0.20943951023932 1
"1192" 3 -0.418879020478639 3
"1193" 3 0.139626340159546 2
"1194" 3 3.10668606854991 6
"1195" 3 -0.314159265358979 1
"1196" 3 0.139626340159547 2
"1197" 3 0.0698131700797728 1
"1198" 3 -0.0698131700797722 1
"1199" 3 0.837758040957278 2
"1200" 3 0.0349065850398862 1
"1201" 3 0.0698131700797732 1
"1202" 3 -0.314159265358979 1
"1203" 3 0.383972435438753 1
"1204" 3 -0.383972435438753 1
"1205" 3 0.244346095279206 1
"1206" 3 -2.12930168743308 6
"1207" 3 0.628318530717959 6
"1208" 3 -0.244346095279206 1
"1209" 3 0.488692190558413 2
"1210" 3 -0.802851455917391 6
"1211" 3 1.32645023151569 6
"1212" 3 -0.139626340159546 3
"1213" 3 -0.0698131700797733 1
"1214" 3 1.74532925199433 6
"1215" 3 0.244346095279206 6
"1216" 3 0.139626340159546 3
"1217" 3 -0.383972435438753 6
"1218" 3 -0.10471975511966 1
"1219" 3 0.698131700797732 3
"1220" 3 0.0698131700797733 2
"1221" 3 0.593411945678072 2
"1222" 3 -0.174532925199433 1
"1223" 3 1.08210413623648 6
"1224" 3 -0.139626340159546 2
"1225" 3 0.314159265358979 2
"1226" 3 0.174532925199433 2
"1227" 3 0.767944870877505 6
"1228" 3 -0.20943951023932 3
"1229" 3 -0.10471975511966 1
"1230" 3 -3.07177948351002 6
"1231" 3 0.174532925199433 3
"1232" 3 0.0698131700797733 1
"1233" 3 0.279252680319092 1
"1234" 3 1.8151424220741 6
"1235" 3 -0.104719755119659 2
"1236" 3 -1.32645023151569 6
"1237" 3 0.139626340159546 1
"1238" 3 -0.139626340159547 3
"1239" 3 -0.0698131700797733 3
"1240" 3 -0.314159265358979 2
"1241" 3 0.0698131700797722 3
"1242" 3 -0.174532925199433 1
"1243" 3 0 3
"1244" 3 0.0698131700797733 1
"1245" 3 -0.174532925199433 1
"1246" 3 0.279252680319093 1
"1247" 3 0.383972435438753 1
"1248" 3 -0.279252680319092 2
"1249" 3 0.174532925199433 6
"1250" 3 -0.0698131700797732 3
"1251" 3 -0.139626340159546 1
"1252" 3 0.453785605518526 2
"1253" 3 0.034906585039887 1
"1254" 3 1.67551608191456 3
"1255" 3 -0.0349065850398867 2
"1256" 3 -0.209439510239319 3
"1257" 3 -0.0698131700797733 3
"1258" 3 0.558505360638186 3
"1259" 3 0.453785605518525 1
"1260" 3 2.51327412287183 3
"1261" 3 -0.174532925199433 2
"1262" 3 -0.174532925199433 2
"1263" 3 0 3
"1264" 3 -0.453785605518526 6
"1265" 3 3.14159265358979 6
"1266" 3 0.279252680319093 2
"1267" 3 0.0349065850398871 3
"1268" 3 0.698131700797732 3
"1269" 3 -0.523598775598299 2
"1270" 3 -0.209439510239319 3
"1271" 3 -0.0349065850398866 1
"1272" 3 0.104719755119659 3
"1273" 3 0 6
"1274" 3 -1.2915436464758 6
"1275" 3 1.01229096615671 6
"1276" 3 -0.139626340159547 3
"1277" 3 -0.383972435438752 1
"1278" 3 0 6
"1279" 3 -0.383972435438753 3
"1280" 3 -0.139626340159547 2
"1281" 3 2.75762021815104 6
"1282" 3 -0.0349065850398865 3
"1283" 3 -1.88495559215388 6
"1284" 3 -4.9013437356467e-17 2
"1285" 3 -0.628318530717959 6
"1286" 3 -0.558505360638185 1
"1287" 3 -0.104719755119659 3
"1288" 3 -0.802851455917391 6
"1289" 3 0.209439510239319 3
"1290" 3 -0.10471975511966 3
"1291" 3 0.174532925199433 3
"1292" 3 -1.8151424220741 6
"1293" 3 0.244346095279206 3
"1294" 3 -0.104719755119659 1
"1295" 3 -0.314159265358979 2
"1296" 3 -0.10471975511966 2
"1297" 3 -0.139626340159547 3
"1298" 3 0 1
"1299" 3 -0.20943951023932 2
"1300" 3 0.244346095279206 1
"1301" 3 -0.174532925199433 2
"1302" 3 0 1
"1303" 3 0.418879020478639 2
"1304" 3 0.0698131700797732 2
"1305" 3 -0.0349065850398871 1
"1306" 3 0.383972435438752 2
"1307" 3 -0.0698131700797733 6
"1308" 3 -2.82743338823081 6
"1309" 3 0.10471975511966 3
"1310" 3 0.10471975511966 1
"1311" 3 -0.104719755119659 1
"1312" 3 -0.0698131700797729 1
"1313" 3 -0.314159265358979 3
"1314" 3 -0.453785605518525 2
"1315" 3 0.383972435438752 6
"1316" 3 -0.802851455917391 6
"1317" 3 -2.54818070791172 6
"1318" 3 -0.0698131700797733 3
"1319" 3 -0.0349065850398867 3
"1320" 3 0.0698131700797733 1
"1321" 3 0 2
"1322" 3 -0.349065850398866 2
"1323" 3 0.523598775598299 2
"1324" 3 -0.174532925199432 2
"1325" 3 0.174532925199433 6
"1326" 3 0 3
"1327" 3 0.837758040957279 6
"1328" 3 0.0349065850398871 2
"1329" 3 -4.9013437356467e-17 1
"1330" 3 -0.174532925199433 2
"1331" 3 0 3
"1332" 3 -2.72271363311115 6
"1333" 3 0.279252680319093 2
"1334" 3 -0.767944870877505 6
"1335" 3 -0.279252680319093 3
"1336" 3 0.174532925199433 1
"1337" 3 0.0349065850398866 2
"1338" 3 0.349065850398866 1
"1339" 3 0.244346095279206 1
"1340" 3 0.279252680319093 6
"1341" 3 0.453785605518526 3
"1342" 3 0.20943951023932 2
"1343" 3 0.0698131700797733 1
"1344" 3 -0.10471975511966 2
"1345" 3 -0.174532925199433 2
"1346" 3 0.10471975511966 1
"1347" 3 0.0698131700797728 2
"1348" 3 -1.46607657167524 6
"1349" 3 0.802851455917391 6
"1350" 3 0.628318530717959 6
"1351" 3 2.82743338823081 2
"1352" 3 -0.802851455917391 6
"1353" 3 0.139626340159547 1
"1354" 3 0.139626340159546 6
"1355" 3 -3.14159265358979 6
"1356" 3 -0.383972435438752 2
"1357" 3 0.0349065850398862 3
"1358" 3 1.67551608191456 3
"1359" 3 0.0698131700797725 1
"1360" 3 -0.349065850398866 1
"1361" 3 0 1
"1362" 3 -0.663225115757845 6
"1363" 3 0.872664625997165 6
"1364" 3 0.209439510239319 1
"1365" 3 0.20943951023932 2
"1366" 3 -0.872664625997164 3
"1367" 3 0.0349065850398862 2
"1368" 3 0.383972435438753 1
"1369" 3 0.418879020478639 1
"1370" 3 0.453785605518526 2
"1371" 3 2.12930168743308 6
"1372" 3 0.209439510239319 3
"1373" 3 -0.0349065850398866 3
"1374" 3 -0.279252680319092 2
"1375" 3 0.0349065850398866 1
"1376" 3 -0.10471975511966 1
"1377" 3 -1.43116998663535 6
"1378" 3 -0.10471975511966 1
"1379" 3 -0.0698131700797733 1
"1380" 3 -0.0349065850398866 2
"1381" 3 0.139626340159547 2
"1382" 3 0.244346095279206 1
"1383" 3 0.593411945678072 2
"1384" 3 0.104719755119659 2
"1385" 3 0.383972435438752 2
"1386" 3 -0.139626340159547 2
"1387" 3 0.20943951023932 3
"1388" 3 0.279252680319092 1
"1389" 3 1.74532925199433 6
"1390" 3 -0.349065850398866 3
"1391" 3 -0.0698131700797728 1
"1392" 3 0.0349065850398866 1
"1393" 3 -0.0698131700797724 3
"1394" 3 0.034906585039887 6
"1395" 3 0.279252680319093 3
"1396" 3 0.383972435438753 6
"1397" 3 0.558505360638185 3
"1398" 3 0.104719755119659 3
"1399" 3 -0.0349065850398864 2
"1400" 3 -0.314159265358979 3
"1401" 3 -0.209439510239319 1
"1402" 3 0.0698131700797728 2
"1403" 3 -2.23402144255274 3
"1404" 3 -0.279252680319093 2
"1405" 3 0.733038285837619 6
"1406" 3 0.0698131700797733 3
"1407" 3 -0.10471975511966 3
"1408" 3 -0.20943951023932 1
"1409" 3 -0.174532925199433 3
"1410" 3 -1.50098315671512 6
"1411" 3 -0.0698131700797733 6
"1412" 3 -0.174532925199432 2
"1413" 3 -0.383972435438753 1
"1414" 3 0.279252680319093 1
"1415" 3 0.279252680319092 3
"1416" 3 -0.383972435438753 2
"1417" 3 -0.209439510239319 6
"1418" 3 -0.942477796076938 6
"1419" 3 0.418879020478639 2
"1420" 3 -0.453785605518526 2
"1421" 3 -0.20943951023932 6
"1422" 3 0.453785605518526 6
"1423" 3 -0.0349065850398862 2
"1424" 3 -0.174532925199433 3
"1425" 3 0.0349065850398867 2
"1426" 3 2.75762021815104 6
"1427" 3 0.244346095279206 6
"1428" 3 -0.0349065850398871 1
"1429" 3 -0.698131700797731 2
"1430" 3 0.0698131700797733 2
"1431" 3 -0.314159265358979 2
"1432" 3 1.36135681655558 3
"1433" 3 0.244346095279206 1
"1434" 3 -0.139626340159547 3
"1435" 3 0.628318530717959 6
"1436" 3 0.349065850398866 3
"1437" 3 0.0349065850398867 3
"1438" 3 -0.663225115757846 6
"1439" 3 -1.60570291183478 6
"1440" 3 -0.244346095279206 1
"1441" 3 -3.03687289847013 3
"1442" 3 -0.907571211037051 6
"1443" 3 0.034906585039887 3
"1444" 3 -1.64060949687467 6
"1445" 3 -0.174532925199433 1
"1446" 3 2.40855436775218 3
"1447" 3 0.0698131700797732 6
"1448" 3 -0.593411945678072 3
"1449" 3 0.279252680319092 1
"1450" 3 0.0698131700797733 2
"1451" 3 0.314159265358979 2
"1452" 3 0.139626340159547 6
"1453" 3 -0.139626340159547 1
"1454" 3 0.139626340159547 2
"1455" 3 -0.628318530717959 3
"1456" 3 0 6
"1457" 3 -0.349065850398866 3
"1458" 3 -0.104719755119659 1
"1459" 3 -0.488692190558411 6
"1460" 3 -0.10471975511966 3
"1461" 3 -0.593411945678072 6
"1462" 3 0.20943951023932 1
"1463" 3 0.10471975511966 6
"1464" 3 -0.0698131700797724 1
"1465" 3 -0.383972435438753 3
"1466" 3 -0.349065850398866 1
"1467" 3 2.16420827247297 6
"1468" 3 0.383972435438753 1
"1469" 3 0.104719755119659 2
"1470" 3 0.383972435438753 3
"1471" 3 -0.314159265358979 1
"1472" 3 0.314159265358979 3
"1473" 3 1.8151424220741 6
"1474" 3 -0.383972435438753 6
"1475" 3 0.174532925199433 2
"1476" 3 -0.453785605518526 3
"1477" 3 0.244346095279206 6
"1478" 3 1.85004900711399 2
"1479" 3 0.0349065850398866 1
"1480" 3 1.85004900711399 6
"1481" 3 -0.174532925199433 1
"1482" 3 0.558505360638186 3
"1483" 3 0.418879020478639 1
"1484" 3 0.418879020478639 3
"1485" 3 0.104719755119659 6
"1486" 3 -0.0698131700797732 3
"1487" 3 -1.78023583703422 3
"1488" 3 -0.0349065850398866 3
"1489" 3 0.20943951023932 3
"1490" 3 0.0349065850398864 3
"1491" 3 -0.0349065850398862 2
"1492" 3 -0.453785605518526 2
"1493" 3 0.174532925199433 1
"1494" 3 -0.31415926535898 1
"1495" 3 0.139626340159546 1
"1496" 3 -0.209439510239319 6
"1497" 3 -0.488692190558413 6
"1498" 3 -0.453785605518526 6
"1499" 3 -0.837758040957279 3
"1500" 3 -0.244346095279206 1
"1501" 4 0.383972435438753 1
"1502" 4 -0.488692190558412 2
"1503" 4 -0.174532925199433 1
"1504" 4 -0.10471975511966 2
"1505" 4 -0.349065850398866 1
"1506" 4 0.0349065850398871 2
"1507" 4 -0.0698131700797732 2
"1508" 4 -0.663225115757845 6
"1509" 4 -2.82743338823081 6
"1510" 4 0.20943951023932 1
"1511" 4 2.12930168743308 3
"1512" 4 -0.174532925199433 3
"1513" 4 0.279252680319093 3
"1514" 4 0.174532925199433 1
"1515" 4 2.93215314335047 2
"1516" 4 0.523598775598299 6
"1517" 4 -0.488692190558412 3
"1518" 4 0.104719755119659 3
"1519" 4 0.314159265358979 6
"1520" 4 0.139626340159546 2
"1521" 4 0.104719755119659 2
"1522" 4 -2.30383461263252 6
"1523" 4 -1.0471975511966 6
"1524" 4 -0.174532925199434 2
"1525" 4 -0.139626340159547 6
"1526" 4 2.51327412287183 6
"1527" 4 -1.91986217719376 6
"1528" 4 0.558505360638185 3
"1529" 4 0.488692190558412 3
"1530" 4 -1.60570291183478 6
"1531" 4 -0.10471975511966 2
"1532" 4 -1.64060949687467 6
"1533" 4 0 2
"1534" 4 -0.174532925199434 3
"1535" 4 0.104719755119659 1
"1536" 4 0.907571211037052 6
"1537" 4 0.139626340159547 3
"1538" 4 0.174532925199433 2
"1539" 4 -0.314159265358979 2
"1540" 4 -0.209439510239319 2
"1541" 4 0.244346095279206 3
"1542" 4 -1.2915436464758 3
"1543" 4 0.139626340159547 2
"1544" 4 3.14159265358979 6
"1545" 4 -0.663225115757845 6
"1546" 4 0.034906585039887 1
"1547" 4 0.139626340159547 3
"1548" 4 -0.20943951023932 2
"1549" 4 0.0349065850398862 3
"1550" 4 -0.31415926535898 2
"1551" 4 0.209439510239319 2
"1552" 4 -0.10471975511966 6
"1553" 4 -0.10471975511966 1
"1554" 4 0.0698131700797733 2
"1555" 4 0.314159265358979 3
"1556" 4 0.104719755119659 3
"1557" 4 -0.453785605518525 3
"1558" 4 0.0698131700797728 1
"1559" 4 0.314159265358979 3
"1560" 4 -0.523598775598299 1
"1561" 4 0.593411945678072 2
"1562" 4 -1.32645023151569 3
"1563" 4 0.0698131700797733 3
"1564" 4 0.279252680319093 1
"1565" 4 2.40855436775218 6
"1566" 4 -0.244346095279206 2
"1567" 4 -0.383972435438753 3
"1568" 4 0.0698131700797733 3
"1569" 4 0.0698131700797733 1
"1570" 4 -0.628318530717958 3
"1571" 4 -0.453785605518526 3
"1572" 4 -0.209439510239319 1
"1573" 4 0.628318530717958 3
"1574" 4 0.383972435438753 2
"1575" 4 -0.244346095279206 1
"1576" 4 1.60570291183478 6
"1577" 4 3.10668606854991 6
"1578" 4 0 1
"1579" 4 -0.0349065850398866 1
"1580" 4 -0.0349065850398862 1
"1581" 4 0.349065850398866 2
"1582" 4 -0.349065850398866 2
"1583" 4 -0.0698131700797733 2
"1584" 4 0.523598775598299 1
"1585" 4 -0.837758040957278 6
"1586" 4 0.104719755119659 1
"1587" 4 -0.558505360638186 6
"1588" 4 -0.0349065850398866 1
"1589" 4 0.418879020478639 1
"1590" 4 0.104719755119659 2
"1591" 4 -0.0349065850398866 2
"1592" 4 1.85004900711399 6
"1593" 4 0.174532925199433 3
"1594" 4 -0.279252680319093 1
"1595" 4 0.139626340159546 2
"1596" 4 0.209439510239319 1
"1597" 4 0.767944870877505 6
"1598" 4 0.0698131700797728 6
"1599" 4 0.244346095279206 6
"1600" 4 -0.174532925199433 2
"1601" 4 -0.139626340159547 1
"1602" 4 -0.383972435438753 2
"1603" 4 3.10668606854991 6
"1604" 4 -0.20943951023932 2
"1605" 4 0 3
"1606" 4 0.453785605518526 3
"1607" 4 -2.61799387799149 6
"1608" 4 -0.802851455917392 3
"1609" 4 0.20943951023932 1
"1610" 4 0.0349065850398867 3
"1611" 4 -0.10471975511966 6
"1612" 4 -1.50098315671512 6
"1613" 4 0.0349065850398871 1
"1614" 4 0 1
"1615" 4 -0.279252680319093 1
"1616" 4 0.139626340159547 2
"1617" 4 0.104719755119659 1
"1618" 4 0.453785605518526 2
"1619" 4 -0.0698131700797724 3
"1620" 4 0.0698131700797728 2
"1621" 4 0.314159265358979 3
"1622" 4 -0.20943951023932 1
"1623" 4 0.174532925199434 2
"1624" 4 -0.244346095279205 2
"1625" 4 0.418879020478639 3
"1626" 4 0.0349065850398862 2
"1627" 4 -0.244346095279207 1
"1628" 4 0.20943951023932 1
"1629" 4 0.139626340159547 3
"1630" 4 0.244346095279206 6
"1631" 4 0.244346095279206 1
"1632" 4 0.558505360638185 3
"1633" 4 0.0698131700797731 6
"1634" 4 -0.453785605518526 3
"1635" 4 0.174532925199433 3
"1636" 4 0.279252680319093 6
"1637" 4 -0.523598775598298 6
"1638" 4 0.0349065850398866 2
"1639" 4 0 3
"1640" 4 0.453785605518526 6
"1641" 4 -0.314159265358979 3
"1642" 4 -0.593411945678072 6
"1643" 4 -0.349065850398865 2
"1644" 4 0.139626340159547 2
"1645" 4 0.279252680319092 2
"1646" 4 0.20943951023932 1
"1647" 4 -0.349065850398866 6
"1648" 4 -2.75762021815104 6
"1649" 4 -0.383972435438752 1
"1650" 4 -0.20943951023932 3
"1651" 4 0.767944870877505 2
"1652" 4 0 1
"1653" 4 -0.209439510239319 1
"1654" 4 0.314159265358979 2
"1655" 4 0.244346095279206 2
"1656" 4 -2.3387411976724 6
"1657" 4 0.488692190558412 6
"1658" 4 0.244346095279206 2
"1659" 4 -0.139626340159546 1
"1660" 4 -0.174532925199433 1
"1661" 4 -1.74532925199433 3
